ano,numero,ementa,autores,id,texto_original,OCCUPATION,PERSON,REGION,ORG,STREET,MISC,LOC,DATE,address,city,country,lat,lng,state,postal
2021,330,"Requer ao Ilustríssimo Secretário Municipal de Agricultura, Pecuária e Meio Ambiente, Senhor Luis Carlos da Silva, a possibilidade de entrar no cronograma uma poda de condução das primaveras da Avenida José Palma Rennó.",17,3033,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3033/330-2021.pdf,"('Secretário Municipal de Agricultura, Pecuária e Meio Ambiente',)","('Senhor Luis Carlos da Silva',)",,,Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2021,414,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que:
•	informe quando serão implantadas as manilhas na Avenida José Palma Rennó, visto que há algum tempo as mesmas foram deixadas nas proximidades do Centro Sentinela Covid, porém até agora nada fora feito, necessitando que esse serviço seja realizado o mais breve possível, a fim de sanar o problema das enchentes no local;
•	proceda melhorias nas ruas de acesso aos bairros Aparecidinho III e Porto Seguro, visto que existem muitos buracos no local, dificultando a passagem de veículos e pedestres.",15,3127,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3127/414-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)","('Aparecidinho III', 'Porto Seguro')","('Centro Sentinela Covid',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2021,444,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que proceda melhorias na pista de caminhada da Avenida José Palma Rennó, visto que a mesma está má conservada, necessitando urgentemente de manutenção.
Bem como tape um buraco no asfalto da referida avenida, em frente à Loja Realizze, ocasionado pelas chuvas de março, mas que até a presente data não foi consertado.",148,3159,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3159/444-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('Loja Realizze',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2021,544,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que proceda a troca das lâmpadas queimadas na Avenida José Palma Rennó, bem como proceda estudos para trocar a iluminação lá hoje existente por iluminação de LED, a fim de proporcionar mais segurança no local, visto que as lâmpadas de LED produzem mais claridade.",148,3267,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3267/544-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,,Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2021,641,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que proceda melhorias com a instalação de banheiros e torneira com água encanada para consumo, ao lado da quadra sintética, bem como manutenção dos aparelhos da ATI, ambos localizados na Avenida José Palma Rennó.",142,3391,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3391/641-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('ATI',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,225,Solicita informações à Secretaria Municipal de Obras e Serviços Públicos se existe prazo para instalação das manilhas que estão ao ar-livre próximas ao prédio da antiga PROVOPAR na Avenida José Palma Rennó.,143,3705,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3705/225-2022.pdf,,,,"('Secretaria Municipal de Obras e Serviços Públicos',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,226,"Solicita ao Departamento de Meio Ambiente realize a instalação e manutenção de lixeiras nos seguintes locais:
1.	Ao longo da pista de caminhada da Avenida José Palma Rennó;
2.	Na calçada entre o prédio do Centro de Convivência do Idoso e a entrada do Condomínio Maria Tereza Rennó;
3.	E no entorno dos prédios do Centro de Convivência e da antiga PROVOPAR, que conforme imagens em anexo, estão caindo e não atendem mais sua finalidade.",143,3706,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3706/226-2022.pdf,,,"('Condomínio Maria Tereza Rennó',)","('Departamento de Meio Ambiente', 'Centro de Convivência do Idoso', 'Centro de Convivência')",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,228,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize a manutenção da pista de caminhada da Avenida José Palma Rennó, para tapar os buracos ou consertar as saliências que oferecem risco de acidentes à população que utiliza aquela pista para atividades de lazer.",143,3708,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3708/228-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,345,"Requer que seja expedido ofício ao Diretor Municipal de Indústria, Comércio e Turismo, Sr. ANTÔNIO MARCOS DE SOUZA, agradecendo-lhe pela instalação dos parques infantis no Jardim Santa Terezinha, Morro do Sabão, Conjunto João Furtado dos Santos, Avenida José Palma Rennó e na Estação do Ofício, em atendimento ao Requerimento n° 15/2022, desta Vereadora.",143,3848,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3848/345-2022.pdf,"('Diretor',)","('Sr. ANTÔNIO MARCOS DE SOUZA',)","('Jardim Santa Terezinha', 'Morro do Sabão', 'Conjunto João Furtado dos Santos', 'Estação do Ofício')",,Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,449,"Solicita à Companhia de Polícia Militar deste Município para que intensifique as rondas e o policiamento ostensivo na Avenida José Palma Rennó, principalmente próximo à quadra de esportes e ao prédio do Sentinela (antiga Provopar), de modo a coibir o uso de drogas e até mesmo a prática de atos lascivos que, infelizmente, tem se tornado comum naquele local.",142,3973,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3973/449-2022.pdf,,,,"('Companhia de Polícia Militar',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,481,"Solicita ao Departamento Municipal de Engenharia Elétrica para que juntamente com outros setores responsáveis desta Prefeitura Municipal, providenciem a melhorias na iluminação na quadra de esporte multiuso situada na Avenida José Palma Rennó, de forma a proporcionar melhores condições para a prática de esportes no período noturno.",20,4010,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4010/481-2022.pdf,,,,"('Departamento Municipal de Engenharia Elétrica', 'Prefeitura Municipal')",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,597,"Solicita informações da Secretaria Municipal de Planejamento se existe previsão para instalação de banheiros públicos na quadra poliesportiva localizado na Avenida José Palma Rennó, devido ao grande número de praticantes de esporte que frequentam esse local.",143,4146,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4146/597.pdf,,,,"('Secretaria Municipal de Planejamento',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,598,"Solicita ao Departamento Municipal de Meio Ambiente para que providencie a instalação de lixeiras (cestos de lixo) e bancos de praça nas proximidades da quadra de esporte e do Centro do Idoso, na Avenida José Palma Rennó, devido ao grande número de frequentadores daquele local.",143,4147,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4147/598.pdf,,,,"('Departamento Municipal de Meio Ambiente', 'Centro do Idoso')",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,599,"Solicita a 4ª Companhia de Polícia Militar para que reforce o policiamento na Avenida José Palma Rennó, inclusive com a instalação de um ponto fixo de policiamento nas proximidades do Centro do Idoso (antiga Provopar).",143,4148,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4148/599.pdf,,,,"('4ª Companhia de Polícia Militar', 'Centro do Idoso')",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,687,"Solicita à Secretaria Municipal de Meio Ambiente e a outros departamentos competentes, para que tomem as seguintes providências urgentes na área de lazer da Avenida José Palma Rennó:
1)	Instalação e disponibilização de banheiros à população;
2)	Instalação de lâmpadas de iluminação pública com maior potência de luminosidade;
3)	Instalação e disponibilização de torneiras para lavar os pés após o uso da quadra de areia, com sensor ou outro dispositivo que evite o desperdício de água.
4)	Instalação e disponibilização de bebedouros.",143,4257,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4257/687-2022.pdf,,,,"('Secretaria Municipal de Meio Ambiente',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,688,"Parabeniza o Diretor do Departamento Municipal de Esportes, Senhor Marcos Novelli Ferreira, pelo trabalho prestado à nossa Comunidade com a organização das aulas de zumba e que estão sendo disponibilizadas à população do bairro da Platina e na Avenida José Palma Rennó.
Torcemos para que iniciativas como essa se consolidem e chegue a outros bairros de nossa cidade.",143,4258,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4258/688-2022.pdf,"('Diretor',)","('Senhor Marcos Novelli Ferreira',)","('Platina',)","('Departamento Municipal de Esportes',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2022,691,"Parabeniza à Senhora Leila Ritimus, pelo trabalho prestado à nossa Comunidade com as aulas de zumba e disponibilizado à população do bairro da Platina e na Avenida José Palma Rennó.
Torcemos para que iniciativas como essa se consolidem e chegue a outros bairros de nossa cidade.",143,4261,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4261/691-2022.pdf,,"('Senhora Leila Ritimus',)","('Platina',)",,Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2023,2,"Solicita ao Departamento Municipal de Trânsito para que tome as seguintes providências:

1.	Providencie um redutor de velocidade (lombada) na Rua Prefeito Arnolfo Alves, no Aparecidinho I, na altura do nº 230, uma vez que moradores tem externado grande preocupação com a alta velocidade com que os veículos têm transitado por nesse local.
2.	Proceda levantamento e estudos para que sejam implantadas lombadas eletrônicas, equipamentos fixos de fiscalização eletrônica ostensiva na Avenida José Palma Rennó.
3.	Providencie um redutor de velocidade (lombada) na Rua Paulo Abreu, no Jardim Bellagio, na altura do nº 180, visto que tem ocorrido acidentes devido à alta velocidade com que os veículos têm transitado por nesse local.",143,4268,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4268/02-2023.pdf,,,"('Aparecidinho I', 'Jardim Bellagio')","('Departamento Municipal de Trânsito',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2023,9,"Solicita à Secretaria Municipal de Meio Ambiente ou a outro departamento competente para que tome as seguintes providências na área de lazer da Avenida José Palma Rennó:

1.	Instalação e disponibilização de banheiros à população.
2.	Instalação de lâmpadas de iluminação pública com maior potência de luminosidade.
3.	Instalação e disponibilização de torneiras para lavar os pés após o uso da quadra de areia, com sensor ou outro dispositivo que evite o desperdício de água.
4.	Instalação e disponibilização de bebedouros.",143,4275,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4275/09-2023.pdf,,,,"('Secretaria Municipal de Meio Ambiente',)",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2023,13,"Parabeniza a SENHORA LEILA RITIMUS, pelo trabalho prestado à nossa Comunidade com as aulas de zumba e disponibilizado à população do bairro da Platina e na Avenida José Palma Rennó.",143,4279,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4279/13-2023.pdf,,"('SENHORA LEILA RITIMUS',)","('Platina',)",,Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2023,31,"Solicita à Secretaria Municipal de Meio Ambiente para que tome as seguintes providências:

Providencie a instalação de lixeiras (cestos de lixo) e bancos de praça nas proximidades da quadra de esporte e do Centro do Idoso, na Avenida José Palma Rennó, devido ao grande número de frequentadores daquele local, reiterando o Requerimento nº 598/2022.",143,4298,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4298/31-2023.pdf,,,,"('Secretaria Municipal de Meio Ambiente', 'Centro do Idoso')",Avenida José Palma Rennó,,,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
2023,93,"Solicita à Secretaria Municipal de Planejamento para que realize estudos de implantação de banheiros públicos na quadra poliesportiva localizado na Arena Esportiva da Avenida José Palma Rennó, devido ao grande número de praticantes de esporte que frequentam aquele local.",13,4366,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4366/93-2023.pdf,,,,"('Secretaria Municipal de Planejamento',)",Avenida José Palma Rennó,"('Arena Esportiva',)",,,"Avenida José Palma Renno Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3036265,-50.0892883,Paraná,
